Pressure (MPa),Burn Rate (mm/s)
6.288811000000001,10.44906863063527
6.295738000000001,10.455224605440671
6.302665,10.461377431502147
6.309592,10.467527113888263
6.316519,10.473673657653874
6.323446000000001,10.47981706784017
6.330373000000001,10.485957349474736
6.337300000000001,10.492094507571595
6.344227000000001,10.49822854713127
6.351154,10.504359473140822
6.358081,10.510487290573913
6.365008,10.516612004390847
6.371935000000001,10.522733619538629
6.378862000000001,10.528852140951006
6.385789000000001,10.534967573548526
6.392716000000001,10.54107992223858
6.399643,10.547189191915455
6.40657,10.553295387460388
6.4134970000000004,10.5593985137416
6.420424000000001,10.565498575614363
6.427351000000001,10.571595577921032
6.434278000000001,10.577689525491108
6.441205000000001,10.583780423141276
6.448132,10.589868275675451
6.455059,10.59595308788484
6.4619860000000005,10.60203486454797
6.468913000000001,10.608113610430753
6.475840000000001,10.614189330286514
6.482767000000001,10.620262028856057
6.489694000000001,10.626331710867696
6.496621,10.632398381037312
6.503548,10.63846204406839
6.5104750000000005,10.644522704652076
6.517402000000001,10.650580367467205
6.524329000000001,10.656635037180367
6.531256000000001,10.662686718445935
6.538183000000001,10.66873541590612
6.54511,10.674781134191013
6.552037,10.680823877918629
6.5589640000000005,10.686863651694948
6.565891000000001,10.692900460113963
6.572818000000001,10.698934307757725
6.579745000000001,10.704965199196383
6.586672000000001,10.71099313898823
6.593599,10.717018131679744
6.600526,10.723040181805633
6.6074530000000005,10.729059293888877
6.614380000000001,10.73507547244077
6.621307000000001,10.74108872196096
6.628234000000001,10.7470990469375
6.635161000000001,10.75310645184688
6.642088,10.759110941154075
6.649015,10.765112519312583
6.6559420000000005,10.771111190764467
6.662869000000001,10.7771069599404
6.669796000000001,10.783099831259703
6.676723000000001,10.789089809130383
6.683650000000001,10.795076897949178
6.690577,10.801061102101597
6.697504,10.80704242596196
6.7044310000000005,10.813020873893436
6.711358000000001,10.818996450248084
6.718285000000001,10.824969159366896
6.725212000000001,10.830939005579829
6.732139000000001,10.836905993205853
6.739066,10.842870126552986
6.745993,10.848831409918331
6.7529200000000005,10.854789847588117
6.759847000000001,10.860745443837741
6.766774000000001,10.8666982029318
6.773701000000001,10.872648129124135
6.780628000000001,10.878595226657861
6.787555,10.884539499765417
6.794482,10.890480952668595
6.8014090000000005,10.896419589578578
6.808336000000001,10.902355414695979
6.815263000000001,10.908288432210883
6.822190000000001,10.914218646302876
6.829117000000001,10.920146061141086
6.836044,10.92607068088422
6.842971,10.931992509680597
6.8498980000000005,10.937911551668192
6.856825000000001,10.943827810974664
6.863752000000001,10.949741291717396
6.870679000000001,10.955651998003535
6.877606000000001,10.961559933930015
6.884533,10.967465103583605
6.89146,10.973367511040943
6.8983870000000005,10.979267160368567
6.905314000000001,10.985164055622949
6.912241000000001,10.991058200850537
6.919168000000001,10.99694960008778
6.926095000000001,11.002838257361175
6.933022,11.008724176687286
6.939949,11.0146073620728
6.9468760000000005,11.020487817514534
6.953803000000001,11.026365546999493
6.960730000000001,11.03224055450489
6.967657000000001,11.038112843998187
6.974584000000001,11.04398241943712
6.981511,11.04984928476974
6.988438,11.055713443934453
6.9953650000000005,11.06157490086003
7.002292000000001,11.067433659465667
7.009219000000001,11.073289723660995
7.016146000000001,11.07914309734613
7.023073000000001,11.084993784411694
7.03,10.93622525786458
