"Tempo(s)","Empuxo(N)"
"0.31239080963783","1141.0035899457"
"0.31339080963783","1141.1484736158"
"0.31439080963783","1141.2932119467"
"0.31539080963783","1141.4378049393"
"0.31639080963783","1141.5822525949"
"0.31739080963783","1141.7265549145"
"0.31839080963783","1141.8707118993"
"0.31939080963783","1142.0147235503"
"0.32039080963783","1142.1585898686"
"0.32139080963783","1142.3023108554"
"0.32239080963783","1142.4458865117"
"0.32339080963783","1142.5893168387"
"0.32439080963783","1142.7326018374"
"0.32539080963783","1142.875741509"
"0.32639080963783","1143.0187358545"
"0.32739080963783","1143.1615848751"
"0.32839080963783","1143.3042885718"
"0.32939080963783","1143.4468469457"
"0.33039080963783","1143.589259998"
"0.33139080963783","1143.7315277296"
"0.33239080963783","1143.8736501418"
"0.33339080963783","1144.0156272355"
"0.33439080963783","1144.1574590119"
"0.33539080963783","1144.2991454721"
"0.33639080963783","1144.4406866172"
"0.33739080963783","1144.5820824481"
"0.33839080963783","1144.7233329661"
"0.33939080963783","1144.8644381722"
"0.34039080963783","1145.0053980675"
"0.34139080963783","1145.146212653"
"0.34239080963783","1145.2868819299"
"0.34339080963783","1145.4274058992"
"0.34439080963783","1145.567784562"
"0.34539080963783","1145.7080179194"
"0.34639080963783","1145.8481059724"
